ATP,Location,Tournament,Date,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,CBW,CBL,EXW,EXL,UBW,UBL,LBW,LBL,SJW,SJL,IWW,IWL,GBW,GBL,SBW,SBL,B&WW,B&WL,Surface_Clay,Surface_Grass,Surface_Hard,Round_2nd Round,Round_3rd Round,Round_4th Round,Round_Quarterfinals,Round_Round Robin,Round_Semifinals,Round_The Final,Court_Outdoor,Series_ATP250,Series_ATP500,Series_Grand Slam,Series_International,Series_International Gold,Series_Masters,Series_Masters 1000,Series_Masters Cup,Player1,Player2,P1Rank,P2Rank,P1Pts,P2Pts,Label,H2H_P1_Wins,H2H_Total,H2H_P1_WinRate,H2H_P1_GamesWonRatio,H2H_P1_SetsWonRatio,P1_Matches_7Days,P2_Matches_7Days,P1_Matches_14Days,P2_Matches_14Days,P1_Games_7Days,P2_Games_7Days,P1_WinLoss_7Days,P2_WinLoss_7Days,P1_GamesWonRatio_7Days,P2_GamesWonRatio_7Days,P1_GamesWonRatio_14Days,P2_GamesWonRatio_14Days,P1_GamesPlayed_7Days,P2_GamesPlayed_14Days,P1_SetsPlayed_7Days,P2_SetsPlayed_7Days,P1_SetsPlayed_14Days,P2_SetsPlayed_14Days,P1_Days_Since_Last,P2_Days_Since_Last,P1_GamesPlayed_14Days,P2_GamesPlayed_7Days,Log_P1Rank,Log_P2Rank
6,Melbourne,Australian Open,1/17/00,5,woodruff c.,sekulov j.,56,133,0,0,6,3,6,2,6,2,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,sekulov j.,woodruff c.,133,56,0,0,0,0,0,0.5,0.5,0.5,0,1,2,1,0,16,0.5,0,0.5,0.25,0.5,0.25,0,16,0,2,5,2,14,7,52,16,4.897839799950911,4.043051268
6,Melbourne,Australian Open,1/17/00,5,rochus c.,ullyett k.,120,182,0,0,6,4,6,4,6,3,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,rochus c.,ullyett k.,120,182,0,0,1,0,0,0.5,0.5,0.5,0,1,1,1,0,19,0.5,0,0.5,0.3157894736842105,0.2,0.3157894736842105,0,19,0,2,2,2,14,7,15,19,4.795790545596741,5.209486152841421
6,Melbourne,Australian Open,1/17/00,5,hewitt l.,corretja a.,17,30,0,0,6,0,6,0,6,1,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,hewitt l.,corretja a.,17,30,0,0,1,1,1,1,0.6,1,5,4,10,4,92,101,1,0.75,0.6521739130434783,0.5148514851485149,0.6464646464646465,0.5148514851485149,92,101,10,10,23,10,7,7,198,101,2.8903717578961645,3.4339872044851463
6,Melbourne,Australian Open,1/17/00,5,zabaleta m.,woodbridge t.,33,204,0,0,7,6,4,6,6,1,6,4,,,3,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,woodbridge t.,zabaleta m.,204,33,0,0,0,0,0,0.5,0.5,0.5,0,1,1,1,0,29,0.5,0,0.5,0.4482758620689655,0.4857142857142857,0.4482758620689655,0,29,0,3,3,3,14,7,35,29,5.3230099791384085,3.5263605246161616
6,Melbourne,Australian Open,1/17/00,5,fromberg r.,pretzsch a.,80,115,0,0,7,6,7,6,6,4,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,fromberg r.,pretzsch a.,80,115,0,0,1,0,0,0.5,0.5,0.5,1,0,3,0,29,0,0,0.5,0.4482758620689655,0.5,0.4651162790697674,0.5,29,0,3,0,8,0,7,100,86,0,4.394449154672439,4.7535901911063645
6,Melbourne,Australian Open,1/17/00,5,ferrero j.c.,tieleman l.,40,89,0,0,7,6,6,4,5,7,6,7,6,4,3,2,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,tieleman l.,ferrero j.c.,89,40,0,0,0,0,0,0.5,0.5,0.5,0,3,1,3,0,77,0.5,0.6666666666666666,0.5,0.5194805194805194,0.4090909090909091,0.5194805194805194,0,77,0,8,2,8,14,7,22,77,4.499809670330265,3.713572066704308
6,Melbourne,Australian Open,1/17/00,5,ferreira w.,johansson t.,53,42,0,0,6,3,6,2,6,7,4,6,6,2,3,2,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ferreira w.,johansson t.,53,42,0,0,1,0,0,0.5,0.5,0.5,0,2,0,2,0,37,0.5,0.5,0.5,0.4864864864864865,0.5,0.4864864864864865,0,37,0,4,0,4,100,7,0,37,3.9889840465642745,3.7612001156935624
6,Melbourne,Australian Open,1/17/00,5,federer r.,kroslak j.,62,104,0,0,7,6,6,2,6,3,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,federer r.,kroslak j.,62,104,0,0,1,0,0,0.5,0.5,0.5,1,0,3,1,20,0,0,0.5,0.4,0.5,0.5,0.3333333333333333,20,18,2,0,6,2,7,14,60,0,4.143134726391533,4.653960350157523
6,Melbourne,Australian Open,1/17/00,5,escude n.,krajicek r.,34,10,0,0,2,6,6,3,6,1,6,3,,,3,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,krajicek r.,escude n.,10,34,0,0,0,0,0,0.5,0.5,0.5,0,1,0,5,0,26,0.5,0,0.5,0.5,0.5,0.544,0,125,0,3,0,13,100,7,0,26,2.3978952727983707,3.5553480614894135
6,Melbourne,Australian Open,1/17/00,5,el aynaoui y.,haas t.,29,12,0,0,7,5,6,3,6,3,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,haas t.,el aynaoui y.,12,29,0,0,0,0,0,0.5,0.5,0.5,2,1,2,5,56,27,0.5,0,0.4821428571428571,0.4444444444444444,0.4821428571428571,0.53125,56,128,5,3,5,13,7,7,56,27,2.5649493574615367,3.4011973816621555
6,Melbourne,Australian Open,1/17/00,5,dosedel s.,srichaphan p.,64,102,0,0,4,6,6,2,6,4,6,1,,,3,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,srichaphan p.,dosedel s.,102,64,0,0,0,0,0,0.5,0.5,0.5,0,3,0,5,0,69,0.5,0.6666666666666666,0.5,0.5652173913043478,0.5,0.5545454545454546,0,110,0,7,0,11,100,7,0,69,4.634728988229636,4.174387269895637
6,Melbourne,Australian Open,1/17/00,5,clavet f.,ivanisevic g.,39,70,0,0,7,6,6,4,6,2,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ivanisevic g.,clavet f.,70,39,0,0,0,0,0,0.5,0.5,0.5,1,2,2,2,27,46,0,0.5,0.4074074074074074,0.4347826086956521,0.42,0.4347826086956521,27,46,3,5,5,5,7,7,50,46,4.2626798770413155,3.688879454113936
6,Melbourne,Australian Open,1/17/00,5,black w.,rosset m.,151,45,0,0,6,1,2,6,7,6,6,3,,,3,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,black w.,rosset m.,151,45,0,0,1,0,0,0.5,0.5,0.5,0,3,0,3,0,52,0.5,0.6666666666666666,0.5,0.5384615384615384,0.5,0.5384615384615384,0,52,0,6,0,6,100,7,0,52,5.0238805208462765,3.828641396489095
6,Melbourne,Australian Open,1/17/00,5,bjorkman j.,vanek j.,76,153,0,0,6,4,3,6,6,4,7,6,,,3,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,bjorkman j.,vanek j.,76,153,0,0,1,0,0,0.5,0.5,0.5,1,0,1,2,22,0,0,0.5,0.4090909090909091,0.5,0.4090909090909091,0.5306122448979592,22,49,2,0,2,5,7,14,22,0,4.343805421853684,5.0369526024136295
6,Melbourne,Australian Open,1/17/00,5,agassi a.,schalken s.,1,47,0,0,7,5,6,0,6,3,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,agassi a.,schalken s.,1,47,0,0,1,0,0,0.5,0.5,0.5,0,3,0,6,0,59,0.5,0.6666666666666666,0.5,0.5254237288135594,0.5,0.5169491525423728,0,118,0,7,0,14,100,7,0,59,0.6931471805599453,3.871201010907891
6,Melbourne,Australian Open,1/17/00,5,alami k.,llodra m.,35,263,0,0,7,6,6,3,6,2,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,llodra m.,alami k.,263,35,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,100,100,0,0,5.575949103146316,3.583518938
6,Melbourne,Australian Open,1/17/00,5,arazi h.,jonsson f.,41,123,0,0,6,3,6,4,6,4,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,jonsson f.,arazi h.,123,41,0,0,0,0,0,0.5,0.5,0.5,0,2,2,3,0,50,0.5,0.5,0.5,0.54,0.4857142857142857,0.4852941176470588,0,68,0,5,4,7,14,7,35,50,4.820281565605037,3.737669618283368
6,Melbourne,Australian Open,1/17/00,5,grosjean s.,hill m.,26,238,0,0,4,6,6,1,7,6,6,0,,,3,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,hill m.,grosjean s.,238,26,0,0,0,0,0,0.5,0.5,0.5,0,1,0,4,0,20,0.5,0,0.5,0.4,0.5,0.5222222222222223,0,90,0,2,0,9,100,7,0,20,5.476463551931511,3.295836866004329
6,Melbourne,Australian Open,1/17/00,5,agassi a.,zabaleta m.,1,33,0,0,6,4,6,4,6,2,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,agassi a.,zabaleta m.,1,33,0,0,1,0,0,0.5,0.5,0.5,1,2,1,2,27,69,1,0.5,0.7037037037037037,0.5217391304347826,0.7037037037037037,0.5217391304347826,27,69,3,7,3,7,100,7,27,69,0.6931471805599453,3.5263605246161616
6,Melbourne,Australian Open,1/17/00,5,norman m.,pozzi g.,11,82,0,0,6,4,6,3,6,4,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,norman m.,pozzi g.,11,82,0,0,1,0,0,0.5,0.5,0.5,5,0,9,1,108,0,1,0.5,0.6111111111111112,0.5,0.5824742268041238,0.4615384615384615,108,26,11,0,20,3,7,14,194,0,2.4849066497880004,4.418840607796598
6,Melbourne,Australian Open,1/17/00,5,clement a.,federer r.,54,62,0,0,6,1,6,4,6,3,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,federer r.,clement a.,62,54,0,0,0,0,0,0.5,0.5,0.5,2,2,4,3,50,47,0.5,0.5,0.54,0.4680851063829787,0.5444444444444444,0.4307692307692308,50,65,5,5,9,7,7,7,90,47,4.143134726391533,4.007333185232471
6,Melbourne,Australian Open,1/17/00,5,agassi a.,kafelnikov y.,1,2,0,0,3,6,6,3,6,2,6,4,,,3,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,kafelnikov y.,agassi a.,2,1,0,0,0,0,0,0.5,0.5,0.5,1,2,2,2,22,55,1,1,0.8181818181818182,0.6727272727272727,0.6,0.6727272727272727,22,55,3,6,5,6,14,100,40,55,1.0986122886681098,0.6931471805599453
6,Melbourne,Australian Open,1/17/00,5,kafelnikov y.,norman m.,2,11,0,0,6,1,6,2,6,4,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,norman m.,kafelnikov y.,11,2,0,0,0,0,0,0.5,0.5,0.5,6,2,10,3,137,58,1,0.5,0.6131386861313869,0.5689655172413793,0.5874439461883408,0.5131578947368421,137,76,14,7,23,9,7,14,223,58,2.4849066497880004,1.0986122886681098
6,Melbourne,Australian Open,1/17/00,5,zabaleta m.,mantilla f.,33,27,0,0,6,1,5,7,6,3,7,6,,,3,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,mantilla f.,zabaleta m.,27,33,0,0,0,0,0,0.5,0.5,0.5,1,3,1,3,19,97,0,0.3333333333333333,0.3684210526315789,0.4742268041237113,0.3684210526315789,0.4742268041237113,19,97,2,10,2,10,7,7,19,97,3.332204510175204,3.5263605246161616
6,Melbourne,Australian Open,1/17/00,5,agassi a.,sampras p.,1,3,0,0,6,4,3,6,6,7,7,6,6,1,3,2,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,agassi a.,sampras p.,1,3,0,0,1,0,0,0.5,0.5,0.5,3,1,3,1,91,29,1,1,0.6373626373626373,0.6551724137931034,0.6373626373626373,0.6551724137931034,91,29,10,3,10,3,100,100,91,29,0.6931471805599453,1.3862943611198906
6,Melbourne,Australian Open,1/17/00,5,sampras p.,woodruff c.,3,56,0,0,7,5,6,3,6,3,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,woodruff c.,sampras p.,56,3,0,0,0,0,0,0.5,0.5,0.5,2,2,2,2,41,81,0.5,0.5,0.5365853658536586,0.5308641975308642,0.5365853658536586,0.5308641975308642,41,81,5,8,5,8,7,100,41,81,4.043051268,1.3862943611198906
6,Melbourne,Australian Open,1/17/00,5,norman m.,kiefer n.,11,4,0,0,3,6,6,3,6,1,7,6,,,3,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,kiefer n.,norman m.,4,11,0,0,0,0,0,0.5,0.5,0.5,1,7,5,11,27,162,1,0.8571428571428571,0.7037037037037037,0.5617283950617284,0.6470588235294118,0.5564516129032258,27,248,3,17,11,26,14,7,102,162,1.6094379124341005,2.4849066497880004
6,Melbourne,Australian Open,1/17/00,5,kafelnikov y.,el aynaoui y.,2,29,0,0,6,0,6,3,7,6,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,kafelnikov y.,el aynaoui y.,2,29,0,0,1,0,0,0.5,0.5,0.5,3,2,4,6,83,57,0.6666666666666666,0.5,0.6144578313253012,0.543859649,0.5643564356435643,0.5506329113924051,83,158,10,6,12,16,14,7,101,57,1.0986122886681098,3.4011973816621555
6,Melbourne,Australian Open,1/17/00,5,agassi a.,arazi h.,1,41,0,0,6,4,6,4,6,2,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,arazi h.,agassi a.,41,1,0,0,0,0,0,0.5,0.5,0.5,3,4,4,4,79,143,0.6666666666666666,1,0.569620253,0.6013986013986014,0.5257731958762887,0.6013986013986014,79,143,8,15,10,15,7,100,97,143,3.737669618283368,0.6931471805599453
6,Melbourne,Australian Open,1/17/00,5,woodruff c.,henman t.,56,13,0,0,7,5,1,6,6,4,3,6,7,5,3,2,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,woodruff c.,henman t.,56,13,0,0,1,0,0,0.5,0.5,0.5,3,0,3,3,71,0,0.3333333333333333,0.5,0.4647887323943662,0.5,0.4647887323943662,0.4848484848484848,71,66,8,0,8,7,7,14,71,0,4.043051268,2.6390573296152584
6,Melbourne,Australian Open,1/17/00,5,sampras p.,dosedel s.,3,64,0,0,6,1,6,2,3,6,6,1,,,3,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,sampras p.,dosedel s.,3,64,0,0,1,0,0,0.5,0.5,0.5,3,4,3,6,111,104,0.6666666666666666,0.75,0.5585585585585585,0.5865384615384616,0.5585585585585585,0.5724137931034483,111,145,11,11,11,15,100,7,111,104,1.3862943611198906,4.174387269895637
6,Melbourne,Australian Open,1/17/00,5,norman m.,hewitt l.,11,17,0,0,6,3,6,1,7,6,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,norman m.,hewitt l.,11,17,0,0,1,0,0,0.5,0.5,0.5,8,6,12,11,200,111,0.875,1,0.565,0.7027027027027027,0.5594405594405595,0.6728110599078341,200,217,21,13,30,26,7,7,286,111,2.4849066497880004,2.8903717578961645
6,Melbourne,Australian Open,1/17/00,5,kiefer n.,ferreira w.,4,53,0,0,6,3,6,4,6,2,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ferreira w.,kiefer n.,53,4,0,0,0,0,0,0.5,0.5,0.5,1,2,1,6,48,65,1,0.5,0.5833333333333334,0.5384615384615384,0.5833333333333334,0.5857142857142857,48,140,5,7,5,15,100,14,48,65,3.9889840465642745,1.6094379124341005
6,Melbourne,Australian Open,1/17/00,5,kafelnikov y.,rochus c.,2,120,0,0,6,1,6,3,7,5,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,kafelnikov y.,rochus c.,2,120,0,0,1,0,0,0.5,0.5,0.5,4,1,5,2,111,29,0.75,1,0.6306306306306306,0.6206896551724138,0.5891472868217055,0.4772727272727273,111,44,13,3,15,5,14,14,129,29,1.0986122886681098,4.795790545596741
6,Melbourne,Australian Open,1/17/00,5,el aynaoui y.,clement a.,29,54,0,0,3,6,6,3,6,4,3,6,10,8,3,2,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,clement a.,el aynaoui y.,54,29,0,0,0,0,0,0.5,0.5,0.5,3,3,4,7,73,85,0.6666666666666666,0.3333333333333333,0.547945205,0.4705882352941176,0.5054945054945055,0.5161290322580645,73,186,8,9,10,19,7,7,91,85,4.007333185232471,3.4011973816621555
6,Melbourne,Australian Open,1/17/00,5,arazi h.,escude n.,41,34,0,0,6,4,6,3,7,6,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,arazi h.,escude n.,41,34,0,0,1,0,0,0.5,0.5,0.5,4,2,5,6,107,59,0.5,0.5,0.514018692,0.559322034,0.488,0.5569620253164557,107,158,11,7,13,17,7,7,125,59,3.737669618283368,3.5553480614894135
6,Melbourne,Australian Open,1/17/00,5,agassi a.,philippoussis m.,1,19,0,0,6,4,7,6,5,7,6,3,,,3,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,philippoussis m.,agassi a.,19,1,0,0,0,0,0,0.5,0.5,0.5,1,5,1,5,35,171,1,1,0.6,0.6081871345029239,0.6,0.6081871345029239,35,171,4,18,4,18,100,100,35,171,2.995732273553991,0.6931471805599453
6,Melbourne,Australian Open,1/17/00,5,woodruff c.,fromberg r.,56,80,0,0,6,1,6,4,7,6,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,fromberg r.,woodruff c.,80,56,0,0,0,0,0,0.5,0.5,0.5,2,4,4,4,65,121,0.5,0.5,0.5076923076923077,0.4710743801652892,0.4918032786885246,0.4710743801652892,65,121,6,13,11,13,7,7,122,121,4.394449154672439,4.043051268
6,Melbourne,Australian Open,1/17/00,5,sampras p.,black w.,3,151,0,0,6,7,3,6,6,3,7,5,6,3,3,2,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,sampras p.,black w.,3,151,0,0,1,0,0,0.5,0.5,0.5,4,1,4,1,142,37,0.75,1,0.5845070422535211,0.5675675675675675,0.5845070422535211,0.5675675675675675,142,37,15,4,15,4,100,100,142,37,1.3862943611198906,5.0238805208462765
6,Melbourne,Australian Open,1/17/00,5,rochus c.,mirnyi m.,120,67,0,0,3,6,6,4,6,3,7,6,,,3,1,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,mirnyi m.,rochus c.,67,120,0,0,0,0,0,0.5,0.5,0.5,1,2,4,3,52,57,1,0.5,0.5192307692307693,0.4736842105263157,0.5588235294117647,0.4166666666666667,52,72,4,6,10,8,14,14,102,57,4.219507705176107,4.795790545596741
6,Melbourne,Australian Open,1/17/00,5,philippoussis m.,ilie a.,19,46,0,0,6,4,7,6,6,1,,,,,3,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,philippoussis m.,ilie a.,19,46,0,0,1,0,0,0.5,0.5,0.5,2,3,2,4,79,98,0.5,0.6666666666666666,0.5189873417721519,0.5,0.5189873417721519,0.4601769911504424,79,113,8,9,8,11,100,7,79,98,2.995732273553991,3.8501476017100584
